D10A_data-2006-03-26-0836.txt

d10a.D10A Time	Hr	Mn	Sec	fractions of sec	Pitch	Bank	Heading	IAS	Baro Altitude	Yaw rate	Ny	Nz
(seconds)	(Hr)	(Mn)	(Sec)	(1/64 sec)	(deg)	(deg)	(deg mag)	(KIAS)	(ft)	(deg/s)	(g)	(g)
1143381638.01	14	05	43	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381639.01	14	05	44	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381640.01	14	05	45	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381641.01	14	05	46	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381642.01	14	05	47	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381643.01	14	05	48	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381644.01	14	05	49	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381645.01	14	05	50	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381646.01	14	05	51	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381647.0	14	05	52	27	9.9	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381648.0	14	05	53	27	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381649.0	14	05	54	25	9.9	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381650.0	14	05	55	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381651.0	14	05	56	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381652.0	14	05	57	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381653.01	14	05	58	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381654.01	14	05	59	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381655.01	14	06	00	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381656.0	14	06	01	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381657.01	14	06	02	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381658.01	14	06	03	26	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381659.01	14	06	04	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381660.01	14	06	05	26	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381661.01	14	06	06	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381662.01	14	06	07	26	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381663.01	14	06	08	26	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381664.01	14	06	09	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381665.02	14	06	10	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381666.01	14	06	11	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381667.01	14	06	12	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381668.01	14	06	13	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381669.02	14	06	14	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381670.02	14	06	15	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381671.02	14	06	16	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381672.02	14	06	17	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381673.0	14	06	18	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381674.0	14	06	19	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381675.02	14	06	20	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381676.02	14	06	21	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381677.03	14	06	22	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381678.0	14	06	23	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381679.01	14	06	24	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381680.03	14	06	25	25	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381681.0	14	06	26	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381682.03	14	06	27	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381683.0	14	06	28	26	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381684.03	14	06	29	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381685.03	14	06	30	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381686.03	14	06	31	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381687.03	14	06	32	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381688.03	14	06	33	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381689.01	14	06	34	26	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381690.04	14	06	35	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381691.04	14	06	36	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381692.04	14	06	37	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381693.04	14	06	38	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381694.04	14	06	39	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381695.04	14	06	40	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381696.04	14	06	41	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381697.01	14	06	42	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381698.01	14	06	43	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381699.01	14	06	44	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381700.01	14	06	45	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381701.01	14	06	46	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381702.01	14	06	47	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381703.01	14	06	48	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381704.02	14	06	49	27	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381705.01	14	06	50	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381706.01	14	06	51	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381707.01	14	06	52	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381708.01	14	06	53	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381709.01	14	06	54	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381710.01	14	06	55	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381711.01	14	06	56	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381712.01	14	06	57	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381713.01	14	06	58	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381714.01	14	06	59	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381715.01	14	07	00	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381716.01	14	07	01	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381717.01	14	07	02	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381718.01	14	07	03	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381719.04	14	07	04	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381720.01	14	07	05	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381721.01	14	07	06	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381722.01	14	07	07	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381723.01	14	07	08	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381724.04	14	07	09	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381725.01	14	07	10	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381726.01	14	07	11	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381727.01	14	07	12	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381728.01	14	07	13	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381729.01	14	07	14	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381730.01	14	07	15	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381731.01	14	07	16	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381732.01	14	07	17	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381733.01	14	07	18	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381734.01	14	07	19	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381735.01	14	07	20	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381736.01	14	07	21	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381737.01	14	07	22	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381738.01	14	07	23	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381739.01	14	07	24	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381740.01	14	07	25	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381741.01	14	07	26	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381742.01	14	07	27	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381743.01	14	07	28	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381744.01	14	07	29	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381745.01	14	07	30	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381746.01	14	07	31	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381747.01	14	07	32	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381748.01	14	07	33	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381749.01	14	07	34	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381750.01	14	07	35	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381751.01	14	07	36	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381752.01	14	07	37	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381753.01	14	07	38	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381754.01	14	07	39	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381755.01	14	07	40	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381756.01	14	07	41	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381757.01	14	07	42	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381758.01	14	07	43	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381759.01	14	07	44	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381760.01	14	07	45	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381761.01	14	07	46	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381762.01	14	07	47	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381763.01	14	07	48	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381764.01	14	07	49	28	9.9	1.0	309	0.0	-318.24148	+001	0.02	1.0
1143381765.01	14	07	50	28	9.9	1.1	309	0.0	-318.24148	+001	0.02	1.0
1143381766.01	14	07	51	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381767.01	14	07	52	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381768.01	14	07	53	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381769.01	14	07	54	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381770.01	14	07	55	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381771.01	14	07	56	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381772.01	14	07	57	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381773.01	14	07	58	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381774.01	14	07	59	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381775.01	14	08	00	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381776.01	14	08	01	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381777.01	14	08	02	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381778.01	14	08	03	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381779.01	14	08	04	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381780.01	14	08	05	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381781.01	14	08	06	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381782.01	14	08	07	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381783.01	14	08	08	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381784.01	14	08	09	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381785.01	14	08	10	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381786.0	14	08	11	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381787.0	14	08	12	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381788.01	14	08	13	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381789.01	14	08	14	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381790.01	14	08	15	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381791.01	14	08	16	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381792.01	14	08	17	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381793.01	14	08	18	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381794.01	14	08	19	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381795.01	14	08	20	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381796.01	14	08	21	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381797.01	14	08	22	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381798.0	14	08	23	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381799.01	14	08	24	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381800.0	14	08	25	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381801.0	14	08	26	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381802.0	14	08	27	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381803.0	14	08	28	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381804.01	14	08	29	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381805.0	14	08	30	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381806.0	14	08	31	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381807.0	14	08	32	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381808.0	14	08	33	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381809.0	14	08	34	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381810.0	14	08	35	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381811.0	14	08	36	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381812.0	14	08	37	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381813.0	14	08	38	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381814.0	14	08	39	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381815.0	14	08	40	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381816.0	14	08	41	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381817.0	14	08	42	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381818.0	14	08	43	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381819.01	14	08	44	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381820.0	14	08	45	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381821.0	14	08	46	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381822.0	14	08	47	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381823.0	14	08	48	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381824.0	14	08	49	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381825.0	14	08	50	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381826.0	14	08	51	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381827.0	14	08	52	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381828.0	14	08	53	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381829.0	14	08	54	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381830.0	14	08	55	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381831.0	14	08	56	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381832.0	14	08	57	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381833.0	14	08	58	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381834.0	14	08	59	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381835.0	14	09	00	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381836.0	14	09	01	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381837.0	14	09	02	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381838.0	14	09	03	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381839.0	14	09	04	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381840.0	14	09	05	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381841.0	14	09	06	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381842.0	14	09	07	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381843.0	14	09	08	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381844.01	14	09	09	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381845.0	14	09	10	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381846.0	14	09	11	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381847.0	14	09	12	28	9.9	0.9	309	0.0	-318.24148	+000	0.02	1.0
1143381848.0	14	09	13	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381849.0	14	09	14	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381850.0	14	09	15	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381851.0	14	09	16	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381852.0	14	09	17	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381853.0	14	09	18	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381854.0	14	09	19	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381855.0	14	09	20	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381856.0	14	09	21	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381857.0	14	09	22	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381858.0	14	09	23	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381859.0	14	09	24	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381860.0	14	09	25	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381861.0	14	09	26	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381862.0	14	09	27	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381863.0	14	09	28	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381864.0	14	09	29	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381865.0	14	09	30	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381866.0	14	09	31	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381867.0	14	09	32	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381868.0	14	09	33	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381869.0	14	09	34	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381870.0	14	09	35	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381871.0	14	09	36	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381872.0	14	09	37	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381873.0	14	09	38	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381874.0	14	09	39	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381875.0	14	09	40	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381876.0	14	09	41	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381877.0	14	09	42	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381878.0	14	09	43	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381879.0	14	09	44	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381880.0	14	09	45	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381881.0	14	09	46	28	10.1	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381882.0	14	09	47	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381883.0	14	09	48	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381884.0	14	09	49	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381885.0	14	09	50	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381886.0	14	09	51	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381887.0	14	09	52	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381888.0	14	09	53	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381889.0	14	09	54	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381890.0	14	09	55	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381891.0	14	09	56	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381892.0	14	09	57	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381893.0	14	09	58	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381894.0	14	09	59	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381895.0	14	10	00	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381896.0	14	10	01	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381897.0	14	10	02	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381898.0	14	10	03	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381899.0	14	10	04	28	9.9	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381900.0	14	10	05	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381901.0	14	10	06	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381902.0	14	10	07	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381903.0	14	10	08	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381904.0	14	10	09	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381905.0	14	10	10	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381906.0	14	10	11	28	10.0	1.1	309	0.0	-318.24148	+000	0.02	1.0
1143381907.0	14	10	12	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381908.0	14	10	13	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381909.0	14	10	14	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381910.0	14	10	15	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381911.0	14	10	16	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381912.0	14	10	17	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381913.0	14	10	18	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381914.0	14	10	19	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381915.0	14	10	20	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381916.0	14	10	21	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381917.0	14	10	22	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381918.0	14	10	23	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381919.0	14	10	24	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381920.0	14	10	25	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381921.0	14	10	26	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381922.0	14	10	27	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381923.0	14	10	28	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381924.0	14	10	29	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381925.0	14	10	30	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381926.0	14	10	31	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381927.0	14	10	32	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381928.0	14	10	33	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381929.0	14	10	34	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381930.0	14	10	35	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381931.0	14	10	36	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381932.0	14	10	37	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381933.0	14	10	38	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381934.0	14	10	39	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381935.0	14	10	40	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381936.0	14	10	41	28	9.9	1.0	309	0.0	-318.24148	+000	0.02	1.0
1143381937.0	14	10	42	28	10.0	1.0	309	0.0	-318.24148	+000	0.02	1.0
