GNS430_data-2006-03-26-0836.txt

gns430.GNS430 Time	Grd Speed	Track	GPS Altitude	Latitude	Longitude	Desired Track	Cross Track Error	Active Waypoint	Distance to Waypoint	Bearing to Waypoint	Magnetic Variation
(seconds)	(kt)	(deg mag)	(ft)	(deg N)	(deg W)	(deg mag)	(nm R)	()	(nm)	(deg mag)	(deg E)
1143381588.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381589.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381590.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381591.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381592.6	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381593.61	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381594.61	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381595.61	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381596.6	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381597.65	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381598.61	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381599.61	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381600.61	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381601.61	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381602.61	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381603.61	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381604.61	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381605.61	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381606.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381607.67	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381608.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381609.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381610.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381611.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381612.67	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381613.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381614.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381615.62	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381616.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381617.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381618.64	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381619.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381620.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381621.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381622.67	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381623.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381624.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381625.63	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381626.64	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381627.64	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381628.64	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381629.64	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381630.64	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381631.64	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381632.64	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381633.64	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381634.64	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381635.64	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381636.64	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381637.66	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381638.65	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381639.65	000	014	00371	45.253	75.582	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381640.65	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381641.65	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381642.67	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381643.65	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381644.65	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381645.65	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381646.65	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381647.67	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381648.66	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381649.66	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381650.66	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381651.66	000	014	00371	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381652.66	000	014	00401	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381653.66	000	014	00399	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381654.67	000	014	00396	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381655.67	000	014	00392	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381656.67	000	014	00389	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381657.67	000	014	00386	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381658.67	000	014	00384	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381659.67	000	014	00381	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381660.67	000	014	00379	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381661.67	000	014	00377	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381662.67	000	014	00375	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381663.67	000	014	00374	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381664.67	000	014	00372	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381665.67	000	014	00374	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381666.67	000	014	00372	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381667.68	000	014	00370	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381668.68	000	014	00368	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381669.68	000	014	00367	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381670.68	000	014	00365	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381671.68	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381672.68	000	014	00366	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381673.68	000	014	00364	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381674.68	000	014	00364	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381675.68	000	014	00365	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381676.69	000	014	00365	45.253	75.5821666667	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381677.69	000	014	00365	45.253	75.5821666667	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381678.69	000	014	00365	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381679.69	000	014	00365	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381680.69	000	014	00364	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381681.69	000	014	00364	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381682.69	000	014	00364	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381683.69	000	014	00364	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381684.7	000	014	00363	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381685.69	000	014	00362	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381686.69	000	014	00362	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381687.7	000	014	00362	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381688.7	000	014	00363	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381689.7	000	014	00363	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381690.7	000	014	00364	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381691.7	000	014	00364	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381692.7	000	014	00365	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381693.7	000	014	00365	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381694.7	000	014	00366	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381695.7	000	014	00367	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381696.7	000	014	00368	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381697.71	000	014	00368	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381698.71	000	014	00369	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381699.71	000	014	00369	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381700.71	000	014	00370	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381701.71	000	014	00370	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381702.71	000	014	00371	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381703.71	000	014	00371	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381704.71	000	014	00372	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381705.71	000	014	00372	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381706.72	000	014	00372	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381707.72	000	014	00373	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381708.72	000	014	00373	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381709.72	000	014	00373	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381710.72	000	014	00374	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381711.72	000	014	00374	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381712.72	000	014	00375	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381713.72	000	014	00375	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381714.72	000	014	00376	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381715.73	000	014	00376	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381716.73	000	014	00377	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381717.73	000	014	00377	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381718.73	000	014	00377	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381719.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381720.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381721.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381722.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381723.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381724.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381725.73	000	014	00378	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381726.73	000	014	00379	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381727.74	000	014	00380	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381728.74	000	014	00381	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381729.74	000	014	00382	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381730.74	000	014	00382	45.253	75.5821666667	112.6	-0.01	YQI  	416.3	112.6	-14.1
1143381731.74	000	014	00383	45.253	75.5821666667	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381732.74	000	014	00383	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381733.74	000	014	00383	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381734.74	000	014	00383	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381735.74	000	014	00382	45.253	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381736.75	000	014	00381	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381737.75	000	014	00380	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381738.75	000	014	00379	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381739.75	000	014	00378	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381740.75	000	014	00377	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381741.75	000	014	00376	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381742.75	000	014	00375	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381743.75	000	014	00374	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381744.75	000	014	00373	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381745.75	000	014	00371	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381746.76	000	014	00370	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381747.76	000	014	00368	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381748.76	000	014	00366	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381749.76	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381750.76	000	014	00364	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381751.76	000	014	00362	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381752.76	000	014	00361	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381753.76	000	014	00359	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381754.76	000	014	00358	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381755.76	000	014	00357	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381756.77	000	014	00356	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381757.77	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381758.77	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381759.77	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381760.77	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381761.77	000	014	00350	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381762.77	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381763.77	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381764.77	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381765.77	000	014	00347	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381766.78	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381767.78	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381768.78	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381769.78	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381770.78	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381771.78	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381772.78	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381773.78	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381774.78	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381775.78	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381776.79	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381777.79	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381778.79	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381779.79	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381780.79	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381781.79	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381782.79	000	014	00347	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381783.79	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381784.79	000	014	00350	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381785.8	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381786.8	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381787.8	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381788.8	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381789.8	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381790.8	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381791.8	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381792.8	000	014	00355	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381793.8	000	014	00354	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381794.8	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381795.81	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381796.81	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381797.81	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381798.81	000	014	00350	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381799.81	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381800.81	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381801.81	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381802.81	000	014	00347	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381803.81	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381804.81	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381805.82	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381806.82	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381807.82	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381808.82	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381809.82	000	014	00344	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381810.82	000	014	00345	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381811.82	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381812.82	000	014	00346	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381813.82	000	014	00347	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381814.82	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381815.82	000	014	00348	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381816.83	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381817.83	000	014	00349	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381818.83	000	014	00350	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381819.83	000	014	00350	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381820.83	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381821.83	000	014	00351	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381822.83	000	014	00352	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381823.83	000	014	00353	45.2528333333	75.582	112.6	0.0	YQI  	416.3	112.6	-14.1
1143381824.83	000	014	00355	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381825.84	000	014	00356	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381826.84	000	014	00358	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381827.84	000	014	00359	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381828.84	000	014	00361	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381829.84	000	014	00362	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381830.84	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381831.84	000	014	00364	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381832.84	000	014	00364	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381833.84	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381834.84	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381835.85	000	014	00366	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381836.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381837.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381838.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381839.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381840.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381841.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381842.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381843.85	000	014	00367	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381844.85	000	014	00366	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381845.85	000	014	00366	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381846.86	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381847.86	000	014	00364	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381848.86	000	014	00364	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381849.86	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381850.86	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381851.86	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381852.86	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381853.87	000	014	00363	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381854.86	000	014	00364	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381855.87	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
1143381856.87	000	014	00365	45.2528333333	75.582	112.6	-0.0	YQI  	416.3	112.6	-14.1
